N
10.5,5.5,62,2,-1,-1,
10.9667,6.32857,63,2,1,-1,
10.5,6.32857,64,2,1,-1,
10.0333,6.32857,65,2,1,-1,
10.9667,6.58571,66,2,1,-1,
10.5,6.58571,67,2,1,-1,
10.0333,6.58571,68,2,1,-1,
10.9667,6.84286,69,2,1,-1,
10.5,6.84286,70,2,1,-1,
10.0333,6.84286,71,2,1,-1,
10.9667,7.1,72,2,1,-1,
10.5,7.1,73,2,1,-1,
10.0333,7.1,74,2,1,-1,
10.9667,7.35714,75,2,1,-1,
10.5,7.35714,76,2,1,-1,
10.0333,7.35714,77,2,1,-1,
10.9667,7.61429,78,2,1,-1,
10.5,7.61429,79,2,1,-1,
10.0333,7.61429,80,2,1,-1,
10.9667,7.87143,81,2,1,-1,
10.5,7.87143,82,2,1,-1,
10.0333,7.87143,83,2,1,-1,
10.9667,8.12857,84,2,1,-1,
10.5,8.12857,85,2,1,-1,
10.0333,8.12857,86,2,1,-1,
10.9667,8.38571,87,2,1,-1,
10.5,8.38571,88,2,1,-1,
10.0333,8.38571,89,2,1,-1,
10.9667,8.64286,90,2,1,-1,
10.5,8.64286,91,2,1,-1,
10.0333,8.64286,92,2,1,-1,
10.9667,8.9,93,2,1,-1,
10.5,8.9,94,2,1,-1,
10.0333,8.9,95,2,1,-1,
10.9667,9.15714,96,2,1,-1,
10.5,9.15714,97,2,1,-1,
10.0333,9.15714,98,2,1,-1,
10.9667,9.41429,99,2,1,-1,
10.5,9.41429,100,2,1,-1,
10.0333,9.41429,101,2,1,-1,
10.9667,9.67143,102,2,1,-1,
10.5,9.67143,103,2,1,-1,
10.0333,9.67143,104,2,1,-1,
A
0,3,8.03333,9.67143,8.03333,9.41429,0,
0,4,8.03333,9.67143,8.5,9.41429,1,
0,1,8.03333,9.67143,8.5,9.67143,2,
1,4,8.5,9.67143,8.5,9.41429,3,
1,5,8.5,9.67143,8.96667,9.41429,4,
1,2,8.5,9.67143,8.96667,9.67143,5,
1,3,8.5,9.67143,8.03333,9.41429,6,
2,5,8.96667,9.67143,8.96667,9.41429,7,
2,4,8.96667,9.67143,8.5,9.41429,8,
3,6,8.03333,9.41429,8.03333,9.15714,9,
3,7,8.03333,9.41429,8.5,9.15714,10,
3,4,8.03333,9.41429,8.5,9.41429,11,
4,7,8.5,9.41429,8.5,9.15714,12,
4,8,8.5,9.41429,8.96667,9.15714,13,
4,5,8.5,9.41429,8.96667,9.41429,14,
4,6,8.5,9.41429,8.03333,9.15714,15,
5,8,8.96667,9.41429,8.96667,9.15714,16,
5,7,8.96667,9.41429,8.5,9.15714,17,
6,9,8.03333,9.15714,8.03333,8.9,18,
6,10,8.03333,9.15714,8.5,8.9,19,
6,7,8.03333,9.15714,8.5,9.15714,20,
7,10,8.5,9.15714,8.5,8.9,21,
7,11,8.5,9.15714,8.96667,8.9,22,
7,8,8.5,9.15714,8.96667,9.15714,23,
7,9,8.5,9.15714,8.03333,8.9,24,
8,11,8.96667,9.15714,8.96667,8.9,25,
8,10,8.96667,9.15714,8.5,8.9,26,
9,12,8.03333,8.9,8.03333,8.64286,27,
9,13,8.03333,8.9,8.5,8.64286,28,
9,10,8.03333,8.9,8.5,8.9,29,
10,13,8.5,8.9,8.5,8.64286,30,
10,14,8.5,8.9,8.96667,8.64286,31,
10,11,8.5,8.9,8.96667,8.9,32,
10,12,8.5,8.9,8.03333,8.64286,33,
11,14,8.96667,8.9,8.96667,8.64286,34,
11,13,8.96667,8.9,8.5,8.64286,35,
12,15,8.03333,8.64286,8.03333,8.38571,36,
12,16,8.03333,8.64286,8.5,8.38571,37,
12,13,8.03333,8.64286,8.5,8.64286,38,
13,16,8.5,8.64286,8.5,8.38571,39,
13,17,8.5,8.64286,8.96667,8.38571,40,
13,14,8.5,8.64286,8.96667,8.64286,41,
13,15,8.5,8.64286,8.03333,8.38571,42,
14,17,8.96667,8.64286,8.96667,8.38571,43,
14,16,8.96667,8.64286,8.5,8.38571,44,
15,18,8.03333,8.38571,8.03333,8.12857,45,
15,19,8.03333,8.38571,8.5,8.12857,46,
15,16,8.03333,8.38571,8.5,8.38571,47,
16,19,8.5,8.38571,8.5,8.12857,48,
16,20,8.5,8.38571,8.96667,8.12857,49,
16,17,8.5,8.38571,8.96667,8.38571,50,
16,18,8.5,8.38571,8.03333,8.12857,51,
17,20,8.96667,8.38571,8.96667,8.12857,52,
17,19,8.96667,8.38571,8.5,8.12857,53,
18,21,8.03333,8.12857,8.03333,7.87143,54,
18,22,8.03333,8.12857,8.5,7.87143,55,
18,19,8.03333,8.12857,8.5,8.12857,56,
19,22,8.5,8.12857,8.5,7.87143,57,
19,23,8.5,8.12857,8.96667,7.87143,58,
19,20,8.5,8.12857,8.96667,8.12857,59,
19,21,8.5,8.12857,8.03333,7.87143,60,
20,23,8.96667,8.12857,8.96667,7.87143,61,
20,22,8.96667,8.12857,8.5,7.87143,62,
21,24,8.03333,7.87143,8.03333,7.61429,63,
21,25,8.03333,7.87143,8.5,7.61429,64,
21,22,8.03333,7.87143,8.5,7.87143,65,
22,25,8.5,7.87143,8.5,7.61429,66,
22,26,8.5,7.87143,8.96667,7.61429,67,
22,23,8.5,7.87143,8.96667,7.87143,68,
22,24,8.5,7.87143,8.03333,7.61429,69,
23,26,8.96667,7.87143,8.96667,7.61429,70,
23,25,8.96667,7.87143,8.5,7.61429,71,
24,27,8.03333,7.61429,8.03333,7.35714,72,
24,28,8.03333,7.61429,8.5,7.35714,73,
24,25,8.03333,7.61429,8.5,7.61429,74,
25,28,8.5,7.61429,8.5,7.35714,75,
25,29,8.5,7.61429,8.96667,7.35714,76,
25,26,8.5,7.61429,8.96667,7.61429,77,
25,27,8.5,7.61429,8.03333,7.35714,78,
26,29,8.96667,7.61429,8.96667,7.35714,79,
26,28,8.96667,7.61429,8.5,7.35714,80,
27,30,8.03333,7.35714,8.03333,7.1,81,
27,31,8.03333,7.35714,8.5,7.1,82,
27,28,8.03333,7.35714,8.5,7.35714,83,
28,31,8.5,7.35714,8.5,7.1,84,
28,32,8.5,7.35714,8.96667,7.1,85,
28,29,8.5,7.35714,8.96667,7.35714,86,
28,30,8.5,7.35714,8.03333,7.1,87,
29,32,8.96667,7.35714,8.96667,7.1,88,
29,31,8.96667,7.35714,8.5,7.1,89,
30,33,8.03333,7.1,8.03333,6.84286,90,
30,34,8.03333,7.1,8.5,6.84286,91,
30,31,8.03333,7.1,8.5,7.1,92,
31,34,8.5,7.1,8.5,6.84286,93,
31,35,8.5,7.1,8.96667,6.84286,94,
31,32,8.5,7.1,8.96667,7.1,95,
31,33,8.5,7.1,8.03333,6.84286,96,
32,35,8.96667,7.1,8.96667,6.84286,97,
32,34,8.96667,7.1,8.5,6.84286,98,
33,36,8.03333,6.84286,8.03333,6.58571,99,
33,37,8.03333,6.84286,8.5,6.58571,100,
33,34,8.03333,6.84286,8.5,6.84286,101,
34,37,8.5,6.84286,8.5,6.58571,102,
34,38,8.5,6.84286,8.96667,6.58571,103,
34,35,8.5,6.84286,8.96667,6.84286,104,
34,36,8.5,6.84286,8.03333,6.58571,105,
35,38,8.96667,6.84286,8.96667,6.58571,106,
35,37,8.96667,6.84286,8.5,6.58571,107,
36,39,8.03333,6.58571,8.03333,6.32857,108,
36,40,8.03333,6.58571,8.5,6.32857,109,
36,37,8.03333,6.58571,8.5,6.58571,110,
37,40,8.5,6.58571,8.5,6.32857,111,
37,41,8.5,6.58571,8.96667,6.32857,112,
37,38,8.5,6.58571,8.96667,6.58571,113,
37,39,8.5,6.58571,8.03333,6.32857,114,
38,41,8.96667,6.58571,8.96667,6.32857,115,
38,40,8.96667,6.58571,8.5,6.32857,116,
39,40,8.03333,6.32857,8.5,6.32857,117,
40,41,8.5,6.32857,8.96667,6.32857,118,
43,42,8,6,8,5.5,119,
44,42,8,5,8,5.5,120,
45,42,8.5,6,8,5.5,121,
45,43,8.5,6,8,6,122,
46,45,9,6,8.5,6,123,
47,46,9.5,6,9,6,124,
48,47,10,6,9.5,6,125,
49,48,10.5,6,10,6,126,
50,49,11,6,10.5,6,127,
51,49,11,5.5,10.5,6,128,
51,50,11,5.5,11,6,129,
52,51,11,5,11,5.5,130,
53,52,10.5,5,11,5,131,
53,51,10.5,5,11,5.5,132,
54,53,10,5,10.5,5,133,
55,54,9.5,5,10,5,134,
56,55,9,5,9.5,5,135,
57,44,8.5,5,8,5,136,
57,42,8.5,5,8,5.5,137,
57,56,8.5,5,9,5,138,
58,44,8.5,5.5,8,5,139,
58,42,8.5,5.5,8,5.5,140,
58,43,8.5,5.5,8,6,141,
58,57,8.5,5.5,8.5,5,142,
58,45,8.5,5.5,8.5,6,143,
58,56,8.5,5.5,9,5,144,
58,46,8.5,5.5,9,6,145,
59,57,9,5.5,8.5,5,146,
59,58,9,5.5,8.5,5.5,147,
59,45,9,5.5,8.5,6,148,
59,56,9,5.5,9,5,149,
59,46,9,5.5,9,6,150,
59,55,9,5.5,9.5,5,151,
59,47,9,5.5,9.5,6,152,
60,56,9.5,5.5,9,5,153,
60,59,9.5,5.5,9,5.5,154,
60,46,9.5,5.5,9,6,155,
60,55,9.5,5.5,9.5,5,156,
60,47,9.5,5.5,9.5,6,157,
60,54,9.5,5.5,10,5,158,
60,48,9.5,5.5,10,6,159,
61,55,10,5.5,9.5,5,160,
61,60,10,5.5,9.5,5.5,161,
61,47,10,5.5,9.5,6,162,
61,54,10,5.5,10,5,163,
61,48,10,5.5,10,6,164,
61,53,10,5.5,10.5,5,165,
61,49,10,5.5,10.5,6,166,
62,54,10.5,5.5,10,5,167,
62,61,10.5,5.5,10,5.5,168,
62,48,10.5,5.5,10,6,169,
62,53,10.5,5.5,10.5,5,170,
62,49,10.5,5.5,10.5,6,171,
62,52,10.5,5.5,11,5,172,
62,51,10.5,5.5,11,5.5,173,
62,50,10.5,5.5,11,6,174,
63,66,10.9667,6.32857,10.9667,6.58571,175,
63,67,10.9667,6.32857,10.5,6.58571,176,
63,64,10.9667,6.32857,10.5,6.32857,177,
64,67,10.5,6.32857,10.5,6.58571,178,
64,68,10.5,6.32857,10.0333,6.58571,179,
64,65,10.5,6.32857,10.0333,6.32857,180,
64,66,10.5,6.32857,10.9667,6.58571,181,
65,68,10.0333,6.32857,10.0333,6.58571,182,
65,67,10.0333,6.32857,10.5,6.58571,183,
66,69,10.9667,6.58571,10.9667,6.84286,184,
66,70,10.9667,6.58571,10.5,6.84286,185,
66,67,10.9667,6.58571,10.5,6.58571,186,
67,70,10.5,6.58571,10.5,6.84286,187,
67,71,10.5,6.58571,10.0333,6.84286,188,
67,68,10.5,6.58571,10.0333,6.58571,189,
67,69,10.5,6.58571,10.9667,6.84286,190,
68,71,10.0333,6.58571,10.0333,6.84286,191,
68,70,10.0333,6.58571,10.5,6.84286,192,
69,72,10.9667,6.84286,10.9667,7.1,193,
69,73,10.9667,6.84286,10.5,7.1,194,
69,70,10.9667,6.84286,10.5,6.84286,195,
70,73,10.5,6.84286,10.5,7.1,196,
70,74,10.5,6.84286,10.0333,7.1,197,
70,71,10.5,6.84286,10.0333,6.84286,198,
70,72,10.5,6.84286,10.9667,7.1,199,
71,74,10.0333,6.84286,10.0333,7.1,200,
71,73,10.0333,6.84286,10.5,7.1,201,
72,75,10.9667,7.1,10.9667,7.35714,202,
72,76,10.9667,7.1,10.5,7.35714,203,
72,73,10.9667,7.1,10.5,7.1,204,
73,76,10.5,7.1,10.5,7.35714,205,
73,77,10.5,7.1,10.0333,7.35714,206,
73,74,10.5,7.1,10.0333,7.1,207,
73,75,10.5,7.1,10.9667,7.35714,208,
74,77,10.0333,7.1,10.0333,7.35714,209,
74,76,10.0333,7.1,10.5,7.35714,210,
75,78,10.9667,7.35714,10.9667,7.61429,211,
75,79,10.9667,7.35714,10.5,7.61429,212,
75,76,10.9667,7.35714,10.5,7.35714,213,
76,79,10.5,7.35714,10.5,7.61429,214,
76,80,10.5,7.35714,10.0333,7.61429,215,
76,77,10.5,7.35714,10.0333,7.35714,216,
76,78,10.5,7.35714,10.9667,7.61429,217,
77,80,10.0333,7.35714,10.0333,7.61429,218,
77,79,10.0333,7.35714,10.5,7.61429,219,
78,81,10.9667,7.61429,10.9667,7.87143,220,
78,82,10.9667,7.61429,10.5,7.87143,221,
78,79,10.9667,7.61429,10.5,7.61429,222,
79,82,10.5,7.61429,10.5,7.87143,223,
79,83,10.5,7.61429,10.0333,7.87143,224,
79,80,10.5,7.61429,10.0333,7.61429,225,
79,81,10.5,7.61429,10.9667,7.87143,226,
80,83,10.0333,7.61429,10.0333,7.87143,227,
80,82,10.0333,7.61429,10.5,7.87143,228,
81,84,10.9667,7.87143,10.9667,8.12857,229,
81,85,10.9667,7.87143,10.5,8.12857,230,
81,82,10.9667,7.87143,10.5,7.87143,231,
82,85,10.5,7.87143,10.5,8.12857,232,
82,86,10.5,7.87143,10.0333,8.12857,233,
82,83,10.5,7.87143,10.0333,7.87143,234,
82,84,10.5,7.87143,10.9667,8.12857,235,
83,86,10.0333,7.87143,10.0333,8.12857,236,
83,85,10.0333,7.87143,10.5,8.12857,237,
84,87,10.9667,8.12857,10.9667,8.38571,238,
84,88,10.9667,8.12857,10.5,8.38571,239,
84,85,10.9667,8.12857,10.5,8.12857,240,
85,88,10.5,8.12857,10.5,8.38571,241,
85,89,10.5,8.12857,10.0333,8.38571,242,
85,86,10.5,8.12857,10.0333,8.12857,243,
85,87,10.5,8.12857,10.9667,8.38571,244,
86,89,10.0333,8.12857,10.0333,8.38571,245,
86,88,10.0333,8.12857,10.5,8.38571,246,
87,90,10.9667,8.38571,10.9667,8.64286,247,
87,91,10.9667,8.38571,10.5,8.64286,248,
87,88,10.9667,8.38571,10.5,8.38571,249,
88,91,10.5,8.38571,10.5,8.64286,250,
88,92,10.5,8.38571,10.0333,8.64286,251,
88,89,10.5,8.38571,10.0333,8.38571,252,
88,90,10.5,8.38571,10.9667,8.64286,253,
89,92,10.0333,8.38571,10.0333,8.64286,254,
89,91,10.0333,8.38571,10.5,8.64286,255,
90,93,10.9667,8.64286,10.9667,8.9,256,
90,94,10.9667,8.64286,10.5,8.9,257,
90,91,10.9667,8.64286,10.5,8.64286,258,
91,94,10.5,8.64286,10.5,8.9,259,
91,95,10.5,8.64286,10.0333,8.9,260,
91,92,10.5,8.64286,10.0333,8.64286,261,
91,93,10.5,8.64286,10.9667,8.9,262,
92,95,10.0333,8.64286,10.0333,8.9,263,
92,94,10.0333,8.64286,10.5,8.9,264,
93,96,10.9667,8.9,10.9667,9.15714,265,
93,97,10.9667,8.9,10.5,9.15714,266,
93,94,10.9667,8.9,10.5,8.9,267,
94,97,10.5,8.9,10.5,9.15714,268,
94,98,10.5,8.9,10.0333,9.15714,269,
94,95,10.5,8.9,10.0333,8.9,270,
94,96,10.5,8.9,10.9667,9.15714,271,
95,98,10.0333,8.9,10.0333,9.15714,272,
95,97,10.0333,8.9,10.5,9.15714,273,
96,99,10.9667,9.15714,10.9667,9.41429,274,
96,100,10.9667,9.15714,10.5,9.41429,275,
96,97,10.9667,9.15714,10.5,9.15714,276,
97,100,10.5,9.15714,10.5,9.41429,277,
97,101,10.5,9.15714,10.0333,9.41429,278,
97,98,10.5,9.15714,10.0333,9.15714,279,
97,99,10.5,9.15714,10.9667,9.41429,280,
98,101,10.0333,9.15714,10.0333,9.41429,281,
98,100,10.0333,9.15714,10.5,9.41429,282,
99,102,10.9667,9.41429,10.9667,9.67143,283,
99,103,10.9667,9.41429,10.5,9.67143,284,
99,100,10.9667,9.41429,10.5,9.41429,285,
100,103,10.5,9.41429,10.5,9.67143,286,
100,104,10.5,9.41429,10.0333,9.67143,287,
100,101,10.5,9.41429,10.0333,9.41429,288,
100,102,10.5,9.41429,10.9667,9.67143,289,
101,104,10.0333,9.41429,10.0333,9.67143,290,
101,103,10.0333,9.41429,10.5,9.67143,291,
102,103,10.9667,9.67143,10.5,9.67143,292,
103,104,10.5,9.67143,10.0333,9.67143,293,
43,39,8,6,8.03333,6.32857,294,
43,40,8,6,8.5,6.32857,295,
45,39,8.5,6,8.03333,6.32857,296,
45,40,8.5,6,8.5,6.32857,297,
45,41,8.5,6,8.96667,6.32857,298,
46,40,9,6,8.5,6.32857,299,
46,41,9,6,8.96667,6.32857,300,
48,65,10,6,10.0333,6.32857,301,
48,64,10,6,10.5,6.32857,302,
49,65,10.5,6,10.0333,6.32857,303,
49,63,10.5,6,10.9667,6.32857,304,
50,64,11,6,10.5,6.32857,305,
49,64,10.5,6,10.5,6.32857,306,
B
S
0,8.5,8,0,3,15,3.6,1.4,3,1,
1,10.5,8,180,3,15,3.6,1.4,3,2,
L
C
10.5148,5.17801,5.46382,
